OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Sales,Profit,Discount
14003,2021-12-12,East,Beauty,Nail Polish,4,741.8,2967.2,453.46,0.15
14004,2021-06-29,North,Food,Fruits,2,1828.4,3656.8,717.33,0.2
14005,2021-01-16,North,Beauty,Skincare,6,1037.56,6225.36,1768.48,0.15
14006,2021-12-01,West,Clothing,Jeans,1,1918.99,1918.99,454.35,0.2
14007,2021-01-09,North,Electronics,Tablet,5,919.79,4598.95,1049.87,0.1
14008,2021-11-24,West,Clothing,Jacket,4,1157.07,4628.28,789.75,0.05
14009,2021-09-13,North,Clothing,Jeans,4,739.46,2957.84,451.75,0.05
14010,2021-06-17,East,Clothing,Shoes,2,72.58,145.16,21.0,0.05
14011,2021-11-17,South,Food,Snacks,9,433.67,3903.03,1022.54,0.2
14012,2021-02-22,North,Furniture,Sofa,7,58.77,411.39,29.89,0.0
14013,2021-07-27,North,Furniture,Sofa,7,1515.98,10611.86,3089.57,0.0
14014,2021-11-09,South,Clothing,Dress,3,929.26,2787.78,712.3,0.15
14015,2021-08-20,North,Clothing,Shoes,2,505.43,1010.86,222.97,0.05
14016,2021-08-31,West,Food,Vegetables,6,500.86,3005.16,542.09,0.15
14017,2021-06-10,South,Beauty,Nail Polish,9,1609.17,14482.53,3648.9,0.2
14018,2021-01-08,East,Electronics,Camera,1,1926.1,1926.1,163.36,0.2
14019,2021-07-05,West,Clothing,T-Shirt,8,1588.93,12711.44,3659.71,0.05
14020,2021-05-07,West,Food,Vegetables,1,1250.16,1250.16,367.99,0.0
14021,2021-06-26,East,Beauty,Makeup,6,1480.41,8882.46,511.64,0.1
14022,2021-04-22,South,Furniture,Wardrobe,9,1707.37,15366.33,2823.13,0.1
14023,2021-07-19,West,Electronics,Smartphone,8,1561.15,12489.2,2264.95,0.2
14024,2021-01-23,North,Beauty,Perfume,9,829.42,7464.78,1462.83,0.1
14025,2021-07-17,East,Furniture,Sofa,7,1139.16,7974.12,1620.35,0.15
14026,2021-07-17,West,Electronics,Tablet,2,1688.07,3376.14,643.42,0.2
14027,2021-03-25,East,Furniture,Bed,7,899.9,6299.3,647.7,0.2
14028,2021-01-12,East,Clothing,Dress,1,1157.55,1157.55,323.75,0.15
14029,2021-10-20,North,Food,Fruits,1,777.29,777.29,197.47,0.15
14030,2021-05-09,East,Clothing,Shoes,9,1466.49,13198.41,2607.89,0.1
14031,2021-12-03,East,Furniture,Sofa,2,1872.79,3745.58,409.41,0.2
14032,2021-03-12,South,Food,Snacks,2,801.74,1603.48,168.38,0.1
14033,2021-09-01,East,Electronics,Headphones,7,1994.82,13963.74,2522.85,0.1
14034,2021-03-08,South,Food,Dairy,3,86.2,258.6,22.71,0.2
14035,2021-05-13,North,Clothing,T-Shirt,1,176.93,176.93,17.07,0.1
14036,2021-08-10,South,Food,Fruits,6,1487.1,8922.6,1858.23,0.0
14037,2021-04-21,East,Beauty,Perfume,1,1895.65,1895.65,429.59,0.15
14038,2021-11-10,East,Clothing,T-Shirt,9,761.94,6857.46,1069.01,0.2
14039,2021-11-30,North,Electronics,Tablet,6,482.98,2897.88,516.69,0.05
14040,2021-12-20,North,Food,Vegetables,7,1222.72,8559.04,2187.4,0.15
14041,2021-04-05,North,Food,Beverages,3,649.85,1949.55,104.08,0.05
14042,2021-12-08,South,Furniture,Sofa,8,675.33,5402.64,943.76,0.05
14043,2021-02-01,West,Furniture,Sofa,8,1442.77,11542.16,1433.87,0.1
14044,2021-01-08,North,Clothing,T-Shirt,9,1531.65,13784.85,2655.62,0.1
14045,2021-01-26,East,Furniture,Wardrobe,4,1712.9,6851.6,361.33,0.1
14046,2021-06-27,North,Food,Fruits,8,1543.51,12348.08,962.24,0.1
14047,2021-07-08,North,Clothing,Jeans,9,139.98,1259.82,103.11,0.05
14048,2021-01-13,South,Beauty,Haircare,7,1262.68,8838.76,1979.67,0.15
14049,2021-11-21,South,Furniture,Sofa,7,1322.49,9257.43,1733.56,0.0
14050,2021-02-16,South,Beauty,Haircare,7,1478.27,10347.89,2239.41,0.0
14051,2021-08-31,South,Beauty,Nail Polish,3,1445.01,4335.03,1249.58,0.2
14052,2021-10-17,West,Food,Snacks,6,1518.56,9111.36,598.71,0.05
14053,2021-11-08,North,Electronics,Smartphone,9,333.78,3004.02,227.29,0.0
14054,2021-09-06,West,Beauty,Nail Polish,6,621.41,3728.46,550.37,0.1
14055,2021-07-26,West,Beauty,Perfume,6,457.2,2743.2,623.84,0.0
14056,2021-06-23,East,Food,Fruits,2,1977.01,3954.02,464.82,0.0
14057,2021-08-26,South,Food,Fruits,7,1969.04,13783.28,1694.78,0.15
14058,2021-11-29,South,Beauty,Haircare,7,884.08,6188.56,1470.17,0.0
14059,2021-03-15,North,Clothing,Dress,4,1722.34,6889.36,1070.7,0.2
14060,2021-04-19,North,Furniture,Chair,9,1042.98,9386.82,1429.78,0.2
14061,2021-06-07,South,Food,Snacks,1,1634.14,1634.14,429.52,0.15
14062,2021-12-28,West,Electronics,Headphones,8,1806.44,14451.52,1474.54,0.2
14063,2021-03-22,South,Electronics,Camera,4,1603.67,6414.68,1493.82,0.15
14064,2021-02-24,South,Clothing,Shoes,3,245.13,735.39,136.02,0.2
14065,2021-07-16,West,Food,Beverages,8,1009.1,8072.8,1933.08,0.2
14066,2021-08-20,North,Beauty,Skincare,7,272.56,1907.92,353.04,0.15
14067,2021-08-26,East,Furniture,Bed,2,284.26,568.52,116.63,0.0
14068,2021-07-05,East,Beauty,Nail Polish,3,1083.49,3250.47,428.8,0.15
14069,2021-04-17,North,Clothing,Jacket,2,393.09,786.18,54.33,0.05
14070,2021-03-11,East,Food,Snacks,9,1080.05,9720.45,1278.96,0.1
14071,2021-09-30,East,Food,Fruits,3,889.09,2667.27,465.61,0.05
14072,2021-01-19,North,Beauty,Perfume,7,1287.82,9014.74,1754.16,0.15
14073,2021-12-31,North,Beauty,Makeup,6,1588.09,9528.54,1491.04,0.05
14074,2021-09-15,East,Food,Dairy,8,191.75,1534.0,240.25,0.2
14075,2021-04-14,North,Beauty,Skincare,8,1701.28,13610.24,1525.23,0.2
14076,2021-07-14,West,Electronics,Tablet,5,1201.02,6005.1,1352.43,0.2
14077,2021-02-13,North,Food,Fruits,5,1916.91,9584.55,2829.38,0.1
14078,2021-12-24,North,Beauty,Nail Polish,9,1193.91,10745.19,1511.02,0.1
14079,2021-08-12,North,Electronics,Laptop,5,304.11,1520.55,305.82,0.05
14080,2021-01-04,West,Beauty,Makeup,8,906.44,7251.52,2114.2,0.15
14081,2021-05-16,West,Clothing,Dress,2,700.82,1401.64,195.22,0.15
14082,2021-02-21,South,Electronics,Smartphone,1,667.93,667.93,80.19,0.1
14083,2021-11-20,South,Food,Beverages,5,209.37,1046.85,116.35,0.05
14084,2021-07-17,South,Beauty,Makeup,9,1891.48,17023.32,4448.69,0.0
14085,2021-03-03,South,Clothing,Dress,7,986.22,6903.54,690.52,0.05
14086,2021-04-13,South,Beauty,Haircare,1,1007.02,1007.02,260.94,0.2
14087,2021-02-15,West,Electronics,Laptop,4,1930.84,7723.36,1740.07,0.05
14088,2021-09-17,South,Clothing,Jeans,2,589.82,1179.64,102.56,0.2
14089,2021-11-22,South,Electronics,Tablet,1,553.72,553.72,109.64,0.1
14090,2021-09-06,South,Electronics,Tablet,1,1813.47,1813.47,159.35,0.1
14091,2021-05-15,South,Furniture,Table,7,1581.0,11067.0,1933.93,0.0
14092,2021-08-08,South,Electronics,Laptop,2,1468.49,2936.98,816.63,0.2
14093,2021-03-24,North,Beauty,Skincare,2,1427.32,2854.64,609.16,0.15
14094,2021-09-28,South,Clothing,Shoes,9,373.01,3357.09,557.59,0.1
14095,2021-04-08,North,Electronics,Camera,5,1210.75,6053.75,1612.29,0.2
14096,2021-12-27,North,Furniture,Table,8,1743.09,13944.72,1963.12,0.2
14097,2021-04-24,North,Food,Vegetables,8,1540.78,12326.24,1384.9,0.15
14098,2021-06-16,West,Furniture,Chair,5,748.0,3740.0,718.93,0.05
14099,2021-05-02,West,Beauty,Makeup,3,204.22,612.66,163.14,0.1
14100,2021-04-24,South,Food,Vegetables,6,623.64,3741.84,604.43,0.1
14101,2021-12-25,East,Furniture,Bed,3,944.98,2834.94,264.62,0.15
14102,2021-08-16,North,Beauty,Makeup,6,915.63,5493.78,386.05,0.15
14103,2021-04-04,East,Beauty,Haircare,9,777.49,6997.41,2061.83,0.0
14104,2021-06-14,South,Food,Vegetables,8,1396.06,11168.48,1278.41,0.1
14105,2021-01-16,East,Furniture,Chair,7,221.57,1550.99,137.05,0.1
14106,2021-03-23,East,Electronics,Laptop,7,358.07,2506.49,525.01,0.0
14107,2021-01-17,North,Beauty,Haircare,1,1299.93,1299.93,375.82,0.2
14108,2021-04-22,West,Clothing,Dress,1,554.36,554.36,128.97,0.1
14109,2021-12-01,South,Electronics,Tablet,3,1357.31,4071.93,375.63,0.15
14110,2021-01-20,East,Beauty,Nail Polish,7,1160.62,8124.34,1750.2,0.15
14111,2021-02-02,South,Beauty,Perfume,4,73.44,293.76,17.82,0.05
14112,2021-01-09,South,Beauty,Makeup,6,394.74,2368.44,123.11,0.05
14113,2021-06-13,West,Electronics,Camera,3,841.46,2524.38,546.35,0.05
14114,2021-10-03,North,Food,Beverages,8,1984.97,15879.76,2329.15,0.0
14115,2021-03-16,East,Food,Snacks,9,1032.19,9289.71,661.24,0.15
14116,2021-03-23,East,Furniture,Bed,9,456.09,4104.81,224.69,0.2
14117,2021-03-31,East,Food,Vegetables,3,1084.18,3252.54,854.56,0.1
14118,2021-03-20,East,Clothing,Dress,7,729.01,5103.07,1327.97,0.1
14119,2021-06-06,South,Clothing,T-Shirt,9,1253.29,11279.61,1688.29,0.15
14120,2021-06-13,West,Food,Dairy,8,1844.59,14756.72,884.37,0.2
14121,2021-11-02,South,Clothing,Jeans,4,1850.46,7401.84,413.35,0.05
14122,2021-07-06,South,Food,Fruits,3,887.65,2662.95,600.42,0.0
14123,2021-02-26,North,Electronics,Smartphone,5,1457.76,7288.8,1554.8,0.2
14124,2021-08-11,West,Furniture,Table,4,1697.23,6788.92,1426.38,0.1
14125,2021-12-17,West,Beauty,Haircare,9,1137.96,10241.64,1663.39,0.0
14126,2021-04-29,South,Beauty,Haircare,7,188.02,1316.14,120.95,0.1
14127,2021-02-11,East,Electronics,Tablet,8,559.47,4475.76,294.78,0.15
14128,2021-09-18,North,Furniture,Sofa,6,152.33,913.98,195.17,0.0
14129,2021-03-28,East,Beauty,Nail Polish,2,85.58,171.16,32.67,0.15
14130,2021-11-25,West,Food,Snacks,4,621.14,2484.56,560.89,0.15
14131,2021-11-28,West,Food,Snacks,4,921.13,3684.52,284.95,0.2
14132,2021-04-16,West,Electronics,Smartphone,9,1950.6,17555.4,2248.25,0.0
14133,2021-05-08,North,Furniture,Sofa,2,309.39,618.78,102.67,0.1
14134,2021-10-11,West,Food,Beverages,6,390.68,2344.08,362.0,0.05
14135,2021-12-25,North,Furniture,Sofa,5,1623.1,8115.5,538.2,0.1
14136,2021-06-17,East,Beauty,Perfume,5,797.73,3988.65,759.44,0.0
14137,2021-03-17,South,Electronics,Tablet,6,327.82,1966.92,311.64,0.1
14138,2021-11-13,South,Clothing,Shoes,8,1811.3,14490.4,1801.95,0.0
14139,2021-07-07,North,Furniture,Chair,7,837.19,5860.33,1267.28,0.15
14140,2021-06-03,East,Electronics,Tablet,6,655.92,3935.52,850.37,0.1
14141,2021-09-29,East,Furniture,Chair,4,1646.15,6584.6,1477.59,0.05
14142,2021-06-27,West,Furniture,Table,7,400.01,2800.07,551.35,0.0
14143,2021-07-05,South,Clothing,T-Shirt,6,1041.57,6249.42,1005.24,0.2
14144,2021-11-20,East,Beauty,Skincare,4,40.3,161.2,33.64,0.15
14145,2021-05-28,North,Food,Beverages,4,525.08,2100.32,348.11,0.05
14146,2021-08-26,South,Furniture,Sofa,1,899.23,899.23,239.83,0.05
14147,2021-04-22,West,Beauty,Skincare,7,496.75,3477.25,548.48,0.0
14148,2021-05-31,South,Furniture,Bed,3,1769.64,5308.92,1364.01,0.15
14149,2021-11-01,North,Beauty,Perfume,9,1037.55,9337.95,2300.53,0.0
14150,2021-03-03,North,Beauty,Makeup,8,355.88,2847.04,797.48,0.15
14151,2021-07-30,West,Beauty,Skincare,9,1035.79,9322.11,2336.05,0.1
14152,2021-04-09,West,Beauty,Skincare,3,354.08,1062.24,253.1,0.15
14153,2021-03-06,West,Electronics,Camera,1,503.18,503.18,42.08,0.1
14154,2021-06-27,East,Clothing,T-Shirt,5,158.78,793.9,48.61,0.2
14155,2021-12-03,North,Furniture,Sofa,7,423.7,2965.9,321.06,0.2
14156,2021-02-11,South,Electronics,Smartphone,4,908.25,3633.0,397.56,0.0
14157,2021-07-04,East,Food,Vegetables,8,662.03,5296.24,548.28,0.0
14158,2021-04-25,West,Clothing,Dress,1,1525.82,1525.82,155.83,0.2
14159,2021-10-18,South,Food,Beverages,5,1414.87,7074.35,2060.06,0.0
14160,2021-11-06,East,Clothing,T-Shirt,5,1304.15,6520.75,490.34,0.05
14161,2021-12-31,East,Food,Dairy,6,33.85,203.1,14.09,0.1
14162,2021-12-04,East,Clothing,Dress,3,1196.12,3588.36,1036.77,0.15
14163,2021-12-12,East,Beauty,Perfume,6,655.47,3932.82,529.57,0.05
14164,2021-06-06,East,Furniture,Wardrobe,5,184.74,923.7,221.27,0.2
14165,2021-01-28,West,Beauty,Nail Polish,9,580.97,5228.73,1042.8,0.2
14166,2021-04-04,East,Beauty,Perfume,8,59.13,473.04,138.53,0.0
14167,2021-04-22,South,Furniture,Sofa,4,236.65,946.6,93.22,0.1
14168,2021-03-03,East,Electronics,Laptop,8,1116.58,8932.64,637.46,0.1
14169,2021-10-26,East,Beauty,Skincare,5,1348.74,6743.7,1881.93,0.0
14170,2021-08-08,North,Beauty,Haircare,4,562.88,2251.52,312.42,0.15
14171,2021-03-12,North,Food,Snacks,1,131.69,131.69,12.7,0.1
14172,2021-10-13,North,Electronics,Headphones,5,1012.07,5060.35,807.54,0.1
14173,2021-08-06,South,Clothing,Jeans,6,1608.13,9648.78,1552.03,0.2
14174,2021-06-02,West,Electronics,Tablet,1,1231.94,1231.94,102.23,0.15
14175,2021-02-21,West,Beauty,Perfume,4,640.8,2563.2,178.3,0.2
14176,2021-01-06,East,Beauty,Nail Polish,7,283.44,1984.08,376.06,0.05
14177,2021-06-23,East,Electronics,Headphones,7,1500.46,10503.22,841.8,0.1
14178,2021-06-15,South,Food,Snacks,2,553.56,1107.12,118.63,0.2
14179,2021-01-20,South,Furniture,Table,8,1015.77,8126.16,1727.04,0.1
14180,2021-12-29,East,Clothing,Jeans,8,1953.78,15630.24,4670.87,0.15
14181,2021-09-16,North,Food,Snacks,9,1365.98,12293.82,1209.88,0.0
14182,2021-01-18,South,Furniture,Bed,3,1433.81,4301.43,520.21,0.05
14183,2021-12-02,West,Beauty,Skincare,6,1653.69,9922.14,1744.23,0.2
14184,2021-09-26,North,Electronics,Camera,9,937.25,8435.25,1216.15,0.05
14185,2021-07-08,North,Furniture,Sofa,1,1271.2,1271.2,367.8,0.2
14186,2021-09-20,North,Food,Vegetables,8,357.73,2861.84,222.06,0.1
14187,2021-04-04,North,Electronics,Tablet,5,1331.64,6658.2,841.41,0.1
14188,2021-11-06,East,Food,Fruits,7,82.54,577.78,103.93,0.15
14189,2021-04-13,West,Food,Dairy,2,1363.55,2727.1,783.99,0.2
14190,2021-09-12,West,Electronics,Camera,5,1266.98,6334.9,998.87,0.2
14191,2021-04-08,East,Furniture,Chair,3,905.41,2716.23,745.92,0.05
14192,2021-10-10,West,Clothing,Jacket,8,443.9,3551.2,713.68,0.1
14193,2021-02-12,North,Beauty,Makeup,7,1008.88,7062.16,373.07,0.2
14194,2021-05-29,North,Beauty,Skincare,5,1458.69,7293.45,493.72,0.2
14195,2021-12-31,West,Clothing,Dress,6,1978.58,11871.48,2722.85,0.05
14196,2021-03-02,South,Food,Beverages,9,280.34,2523.06,153.61,0.15
14197,2021-02-12,South,Food,Snacks,1,171.26,171.26,48.39,0.15
14198,2021-11-07,South,Beauty,Nail Polish,8,992.2,7937.6,463.33,0.1
14199,2021-12-08,South,Clothing,T-Shirt,1,850.77,850.77,208.53,0.0
14200,2021-07-21,North,Food,Dairy,7,248.69,1740.83,451.23,0.0
14201,2021-06-07,South,Furniture,Chair,7,574.43,4021.01,371.89,0.05
14202,2021-08-03,East,Clothing,Jeans,9,222.7,2004.3,542.39,0.05
14203,2021-02-27,South,Electronics,Camera,2,615.78,1231.56,80.67,0.1
14204,2021-09-07,South,Clothing,T-Shirt,3,794.09,2382.27,602.28,0.0
14205,2021-11-28,North,Furniture,Chair,6,164.14,984.84,185.62,0.1
14206,2021-07-09,North,Clothing,Jacket,4,552.37,2209.48,564.47,0.1
14207,2021-02-16,South,Beauty,Haircare,2,934.35,1868.7,542.19,0.15
14208,2021-09-09,West,Beauty,Makeup,4,543.55,2174.2,560.84,0.0
14209,2021-09-29,West,Clothing,Dress,6,947.6,5685.6,584.77,0.05
14210,2021-08-12,South,Furniture,Bed,2,1927.39,3854.78,1139.3,0.15
14211,2021-08-15,West,Food,Dairy,4,833.83,3335.32,366.01,0.2
14212,2021-09-27,East,Food,Dairy,4,1294.09,5176.36,316.76,0.2
14213,2021-09-12,North,Electronics,Headphones,5,1842.94,9214.7,1882.59,0.2
14214,2021-09-23,East,Furniture,Sofa,3,564.04,1692.12,313.87,0.0
14215,2021-02-13,West,Beauty,Skincare,6,122.45,734.7,155.43,0.0
14216,2021-06-29,North,Clothing,Jeans,8,1915.24,15321.92,3553.02,0.05
14217,2021-05-05,East,Electronics,Camera,5,1012.8,5064.0,1386.18,0.15
14218,2021-06-21,South,Food,Fruits,7,1473.98,10317.86,1391.84,0.1
14219,2021-09-23,East,Electronics,Camera,6,1900.59,11403.54,2497.05,0.1
14220,2021-06-10,East,Beauty,Haircare,5,1911.89,9559.45,647.49,0.15
14221,2021-07-14,West,Electronics,Smartphone,1,375.71,375.71,70.79,0.05
14222,2021-06-19,West,Beauty,Perfume,5,1500.1,7500.5,1998.8,0.2
14223,2021-02-03,West,Food,Beverages,6,999.83,5998.98,1677.03,0.2
14224,2021-03-17,East,Food,Fruits,8,554.19,4433.52,974.91,0.0
14225,2021-09-28,South,Food,Fruits,6,1930.94,11585.64,1043.05,0.05
14226,2021-04-13,East,Electronics,Tablet,2,953.65,1907.3,418.25,0.05
14227,2021-10-05,North,Beauty,Haircare,3,598.03,1794.09,381.29,0.1
14228,2021-11-20,North,Furniture,Sofa,5,152.14,760.7,59.3,0.0
14229,2021-07-27,South,Furniture,Bed,5,1204.3,6021.5,1781.79,0.05
14230,2021-02-18,South,Furniture,Table,5,23.39,116.95,11.6,0.2
14231,2021-02-25,East,Beauty,Nail Polish,4,342.12,1368.48,338.3,0.2
14232,2021-09-28,North,Clothing,Shoes,3,354.1,1062.3,226.25,0.05
14233,2021-04-05,North,Clothing,Dress,4,1705.8,6823.2,1998.86,0.0
14234,2021-04-13,West,Furniture,Wardrobe,3,71.85,215.55,39.19,0.2
14235,2021-08-20,North,Clothing,Dress,8,1253.85,10030.8,2491.2,0.2
14236,2021-07-30,East,Clothing,T-Shirt,8,1224.25,9794.0,1753.66,0.2
14237,2021-05-30,East,Beauty,Perfume,4,699.05,2796.2,825.82,0.15
14238,2021-09-24,South,Beauty,Skincare,3,1253.53,3760.59,774.75,0.0
14239,2021-06-10,West,Beauty,Perfume,8,680.93,5447.44,1529.5,0.0
14240,2021-06-09,North,Food,Beverages,2,1177.01,2354.02,321.25,0.05
14241,2021-01-05,North,Electronics,Camera,2,1009.56,2019.12,347.46,0.2
14242,2021-04-08,North,Beauty,Skincare,3,132.22,396.66,88.31,0.2
14243,2021-12-24,South,Beauty,Perfume,7,1440.71,10084.97,1713.41,0.0
14244,2021-03-28,East,Electronics,Tablet,5,1107.12,5535.6,1079.47,0.2
14245,2021-01-06,North,Beauty,Skincare,1,1114.38,1114.38,157.09,0.05
14246,2021-01-18,East,Food,Beverages,6,1281.28,7687.68,1674.03,0.15
14247,2021-11-05,South,Beauty,Haircare,9,1246.52,11218.68,1739.18,0.05
14248,2021-03-13,North,Beauty,Haircare,9,49.05,441.45,90.47,0.15
14249,2021-07-28,West,Electronics,Laptop,3,1067.3,3201.9,175.28,0.0
14250,2021-03-05,South,Electronics,Headphones,9,1020.34,9183.06,2707.01,0.2
14251,2021-06-03,South,Food,Vegetables,9,1329.71,11967.39,3299.53,0.1
14252,2021-07-18,North,Food,Vegetables,9,1683.98,15155.82,4398.5,0.1
14253,2021-09-21,East,Clothing,Jacket,9,1488.0,13392.0,2284.49,0.1
14254,2021-09-11,West,Furniture,Bed,3,1389.67,4169.01,745.74,0.15
14255,2021-01-05,North,Food,Fruits,1,622.55,622.55,97.03,0.2
14256,2021-11-15,East,Furniture,Table,9,878.33,7904.97,1962.49,0.1
14257,2021-11-01,North,Electronics,Tablet,8,631.51,5052.08,1257.25,0.0
14258,2021-07-26,South,Food,Vegetables,2,881.12,1762.24,209.29,0.1
14259,2021-11-28,South,Furniture,Bed,1,593.67,593.67,47.06,0.0
14260,2021-03-24,South,Furniture,Sofa,1,1481.31,1481.31,264.32,0.1
14261,2021-05-03,South,Electronics,Smartphone,3,1806.42,5419.26,1398.61,0.0
14262,2021-06-02,South,Food,Fruits,3,578.21,1734.63,392.36,0.15
14263,2021-06-28,East,Beauty,Nail Polish,5,173.38,866.9,131.28,0.0
14264,2021-11-06,East,Clothing,Jeans,8,1433.15,11465.2,2424.11,0.05
14265,2021-12-20,West,Furniture,Sofa,7,839.01,5873.07,596.78,0.0
14266,2021-10-22,West,Furniture,Wardrobe,5,1365.56,6827.8,1878.7,0.15
14267,2021-03-31,East,Furniture,Sofa,9,1497.43,13476.87,1667.26,0.15
14268,2021-04-18,South,Electronics,Laptop,9,1237.74,11139.66,2402.47,0.05
14269,2021-06-02,South,Beauty,Makeup,8,378.16,3025.28,679.73,0.05
14270,2021-08-18,East,Electronics,Smartphone,8,701.23,5609.84,1102.19,0.15
14271,2021-03-11,South,Food,Beverages,3,385.21,1155.63,343.22,0.1
14272,2021-06-29,South,Beauty,Makeup,1,1182.06,1182.06,289.05,0.1
14273,2021-11-19,East,Furniture,Bed,3,621.79,1865.37,224.62,0.1
14274,2021-10-25,North,Beauty,Skincare,6,64.85,389.1,95.94,0.05
14275,2021-01-25,South,Food,Fruits,3,1648.53,4945.59,345.91,0.05
14276,2021-09-26,East,Furniture,Bed,7,992.94,6950.58,694.09,0.15
14277,2021-12-05,East,Electronics,Headphones,6,27.22,163.32,21.68,0.15
14278,2021-01-30,North,Beauty,Skincare,4,1933.9,7735.6,1554.34,0.05
14279,2021-01-17,West,Food,Vegetables,6,1939.71,11638.26,1595.62,0.2
14280,2021-06-23,East,Electronics,Camera,1,1352.24,1352.24,114.34,0.2
14281,2021-06-06,East,Beauty,Makeup,3,1116.43,3349.29,738.52,0.1
14282,2021-02-04,East,Electronics,Camera,3,117.9,353.7,67.23,0.15
14283,2021-12-18,South,Furniture,Wardrobe,2,201.0,402.0,89.51,0.1
14284,2021-01-18,West,Clothing,Jeans,2,179.32,358.64,86.26,0.05
14285,2021-01-11,East,Food,Beverages,6,342.67,2056.02,253.85,0.2
14286,2021-02-15,South,Beauty,Nail Polish,9,343.85,3094.65,813.57,0.05
14287,2021-12-12,North,Furniture,Wardrobe,6,336.24,2017.44,180.08,0.0
14288,2021-06-28,West,Clothing,Jacket,3,1616.18,4848.54,1180.75,0.0
14289,2021-12-02,North,Electronics,Tablet,8,1203.5,9628.0,1993.54,0.1
14290,2021-08-27,South,Clothing,Jacket,6,1930.13,11580.78,2047.27,0.05
14291,2021-11-13,East,Furniture,Bed,6,1934.18,11605.08,1349.03,0.05
14292,2021-04-01,South,Furniture,Wardrobe,9,1548.73,13938.57,4064.77,0.1
14293,2021-05-10,West,Food,Dairy,8,335.29,2682.32,684.18,0.15
14294,2021-11-26,North,Beauty,Skincare,1,1760.93,1760.93,151.93,0.2
14295,2021-07-13,West,Food,Snacks,7,1724.42,12070.94,1927.69,0.05
14296,2021-12-26,East,Beauty,Makeup,5,1893.6,9468.0,2111.98,0.2
14297,2021-12-15,West,Furniture,Chair,5,820.4,4102.0,378.63,0.2
14298,2021-02-12,West,Furniture,Chair,1,1560.59,1560.59,226.69,0.05
14299,2021-02-01,South,Food,Vegetables,7,1327.06,9289.42,1335.85,0.05
14300,2021-09-16,South,Furniture,Wardrobe,8,388.24,3105.92,237.96,0.15
14301,2021-06-16,West,Food,Dairy,9,1587.77,14289.93,2073.6,0.05
14302,2021-06-03,West,Beauty,Makeup,4,1140.74,4562.96,991.51,0.15
14303,2021-05-21,West,Clothing,T-Shirt,2,1527.39,3054.78,717.92,0.0
14304,2021-08-01,East,Clothing,Shoes,8,1186.4,9491.2,1798.31,0.15
14305,2021-09-10,West,Electronics,Camera,2,124.1,248.2,24.64,0.0
14306,2021-03-14,East,Food,Vegetables,6,1218.8,7312.8,2124.2,0.2
14307,2021-07-12,South,Beauty,Nail Polish,8,1687.54,13500.32,1094.07,0.05
14308,2021-03-23,West,Electronics,Laptop,6,1862.1,11172.6,2033.01,0.1
14309,2021-10-13,North,Electronics,Tablet,1,1135.9,1135.9,194.94,0.15
14310,2021-03-20,North,Food,Vegetables,6,1427.36,8564.16,2338.21,0.05
14311,2021-12-08,North,Clothing,T-Shirt,6,1584.7,9508.2,1199.16,0.05
14312,2021-01-10,South,Food,Snacks,9,1509.06,13581.54,1441.99,0.15
14313,2021-07-29,East,Beauty,Makeup,8,773.96,6191.68,1636.99,0.05
14314,2021-05-13,East,Food,Fruits,7,1630.39,11412.73,1203.15,0.1
14315,2021-06-03,South,Beauty,Makeup,7,693.51,4854.57,819.11,0.15
14316,2021-10-09,North,Clothing,Jacket,7,438.88,3072.16,724.89,0.2
14317,2021-01-31,East,Beauty,Nail Polish,4,677.64,2710.56,436.7,0.05
14318,2021-11-19,East,Electronics,Tablet,4,1361.11,5444.44,1286.52,0.05
14319,2021-01-07,West,Food,Snacks,6,1396.49,8378.94,1234.56,0.2
14320,2021-06-07,South,Clothing,Jeans,9,1889.05,17001.45,948.45,0.05
14321,2021-03-16,South,Electronics,Tablet,8,382.24,3057.92,280.55,0.2
14322,2021-01-28,East,Furniture,Wardrobe,8,1577.55,12620.4,2177.79,0.0
14323,2021-04-12,South,Food,Fruits,1,1422.79,1422.79,186.08,0.1
14324,2021-05-30,North,Furniture,Table,3,1037.92,3113.76,621.27,0.0
14325,2021-09-04,West,Clothing,Jacket,6,1023.93,6143.58,775.69,0.1
14326,2021-09-02,South,Food,Snacks,4,1145.37,4581.48,834.09,0.1
14327,2021-12-29,East,Food,Vegetables,1,1139.7,1139.7,318.66,0.1
14328,2021-12-24,East,Furniture,Table,9,1719.43,15474.87,1245.63,0.05
14329,2021-11-24,South,Clothing,T-Shirt,9,1151.22,10360.98,569.82,0.1
14330,2021-11-13,East,Clothing,T-Shirt,5,1243.12,6215.6,989.05,0.05
14331,2021-02-12,West,Furniture,Sofa,2,1436.96,2873.92,247.03,0.05
14332,2021-05-08,West,Electronics,Laptop,7,1877.22,13140.54,2489.41,0.05
14333,2021-01-10,North,Furniture,Table,4,1690.87,6763.48,1544.9,0.05
14334,2021-10-20,North,Beauty,Perfume,5,1022.36,5111.8,685.27,0.2
14335,2021-10-20,South,Electronics,Camera,4,368.75,1475.0,300.02,0.15
14336,2021-04-18,South,Food,Snacks,4,1227.27,4909.08,847.1,0.05
14337,2021-09-25,East,Electronics,Smartphone,3,1177.21,3531.63,200.96,0.2
14338,2021-12-07,North,Furniture,Wardrobe,9,234.94,2114.46,448.74,0.05
